Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,NA,"This March, Experience the Next Generation of Ford Commercial Vehicles. Get behind the wheel of the future at the All-New Ford Transit Custom and Courier Test Drive Event!  Experience the power and innovation of the completely redesigned Transit Custom and Transit Courier firsthand.  Explore the spacious cargo areas and test-drive the latest technology features designed to boost your productivity and comfort.  This event is the perfect opportunity for businesses and individuals to discover which new Transit best fits their needs.  Don't miss this chance to be among the first to experience the future of vans!",0,0,SGD,Evans Halshaw Ford Transit Centre,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:00:00Z,Next Generation Test Drive Event Glasgow,Experience the future of commercial vehicles at Evans Halshaw Next Generation Test Drive Event!,https://www.eventbrite.co.uk/e/next-generation-test-drive-event-glasgow-tickets-851645022187,glasgow,Sold out
NA,NA,"This March, Experience the Next Generation of Ford Commercial Vehicles. Get behind the wheel of the future at the All-New Ford Transit Custom and Courier Test Drive Event!  Experience the power and innovation of the completely redesigned Transit Custom and Transit Courier firsthand.  Explore the spacious cargo areas and test-drive the latest technology features designed to boost your productivity and comfort.  This event is the perfect opportunity for businesses and individuals to discover which new Transit best fits their needs.  Don't miss this chance to be among the first to experience the future of vans!",0,0,SGD,Evans Halshaw Ford Transit Centre,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T16:00:00Z,Next Generation Test Drive Event Coatbridge,Experience the future of commercial vehicles at Evans Halshaw Next Generation Test Drive Event!,https://www.eventbrite.co.uk/e/next-generation-test-drive-event-coatbridge-tickets-851640127547,glasgow,Sold out
NA,NA,"Join us for the Leisuredrome Health Walk! Get ready to lace up your sneakers and join us for a refreshing walk at The Leisuredrome. This event is the perfect opportunity to enjoy the outdoors, get some exercise, and meet new people. On Wednesday, December 6, 2023, we will kick off the walk at 10:30 AM GMT. So mark your calendars and make sure to arrive on time! The Leisuredrome is an ideal location for this event, with its beautiful surroundings and scenic trails. Whether you are a seasoned walker or just starting out, this walk is suitable for all fitness levels. So bring your friends, family, or even your furry companions along for some fun and healthy activity. During the walk, you will have the chance to enjoy the fresh air, take in the picturesque views, and engage in casual conversations with fellow participants. It's a fantastic opportunity to connect with like-minded individuals who share a passion for health and wellness. So, grab your walking shoes and join us for the Leisuredrome Health Walk. Don't miss out on this chance to boost your fitness, have a great time, and make lasting memories. We can't wait to see you there!",0,0,GBP,John Kiernan - Walking Coordinator,https://schema.org/EventScheduled,2024-03-13T10:30:00Z,2024-03-13T11:30:00Z,Leisuredrome Health Walk,"Join us for the Leisuredrome Health Walk on December 6th, 2023 at 10:30 AM - a leisurely stroll to boost your well-being!",https://www.eventbrite.co.uk/e/leisuredrome-health-walk-tickets-769579712637,glasgow,Sold out
NA,NA,"You are invited every Wednesday to experience the great benefits of the Joy of Breathing technique.  Learn how to breathe naturally and fully with this simple and effective method. Start your journey to greater health, vitality, peace and joy! I didn't feel complete. After 30+ years of working as a Breathwork instructor, I finally found the right mix of breathing exercise, energy work and meditation to get fantastic results with a short daily practice! REGISTER FOR FREE ACCESS CLASS REPLAY NEXT BREATHING EVENT Connect with your highest intentions and deepest desires, from vibrant health, energy, peace, joy, love, to whatever you want to manifest in your life. Learn to access deep meditative states of consciousness and influence your well-being from an expanded self-awareness. ""That was truly incredible. Thank you!"" - Sophie ""It was my first time and I’m in pure joy and peace."" - Aysen “My first time, incredible, I’ve never felt that before thank you so much.” – Rachael ""I feel so much better. Thank you Sylvie 🙂🙏"" - Ania ""What an experience, I felt I was being cleaned."" - Peter ""You have made an incredible impact on my daily life, Sylvie, esp. with managing lower back and MS pain. Great for alleviating depression!"" - Rachel ""I really love the Joy of Breathing both as a practice and for life."" - Dekya ""That session took me deep into my soul. Very healing on all levels: body, mind, spirit, feelings...everything!""  - Bradley ""Thanks a lot for that session, every week it feels better and better 🙂"" - Stephanie ""Thank you! I see improvements in just a few weeks of doing this."" - Kai CLASS INSTRUCTIONS Though we do not make claims that anyone will be healed from Covid with the Joy of Breathing technique, many participants regularly share that a consistent practice of the breathing technique has helped them to recover more quickly from Covid. Several scientific studies have demonstrated the great benefits of breathwork: I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. During the last decades, I have been continuously updating my understanding of pranayama with the latest discoveries in sciences and contemporary breathwork techniques such as Wim Hof Breathing, Holotropic Breathwork and Transformational Breathwork. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. BIOGRAPHY SOULDIMENSION.ORG",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Breathwork • Free Weekly Class • Glasgow,"Learn the breathing technique. Practice deep breathwork and meditation. Relax, heal and enjoy the benefits. No previous training required.",https://www.eventbrite.com/e/breathwork-free-weekly-class-glasgow-tickets-389292874467,glasgow,Sold out
NA,NA,"Want to know how to start your own social enterprise? This workshop will explain the social enterprise business model and how to make best use of free resources at Business & IP Centre Glasgow to support social enterprise start-ups, from researching business ideas and factsheets to market research and funding. Resources covered include: COBRA – An easy to use and clearly written database providing hundreds of small business idea guides as well as practical how-to factsheets. The guides cover everything from understanding legal structures to writing a business plan. FAME – Provides financial and company information allowing you to research competitors and potential partners as well as create customised marketing and sales lists. Funds Online – Database giving details of potential funds based on options such as type of organisation, location and beneficiaries. This workshop will guide you through these resources and will also cover where to find external support for help with areas such as development, finance, learning, policy and networking. You can also join us for a follow-up event delivered by two Glasgow City Council Social Enterprise Advisers who, between them, have over 35 years of experience delivering services to organisations within Glasgow., ""Social Enterprises: Legal Structures and Start Up Funding"". Tickets are free and can be booked by clicking here.",0,0,GBP,BIPCGlasgow,https://schema.org/EventScheduled,2024-03-13T15:00:00Z,2024-03-13T16:00:00Z,How to Start Your Own Social Enterprise Workshop,Learn more about social enterprises and how the Business &IP Centre Glasgow resources can support start-ups.,https://www.eventbrite.co.uk/e/how-to-start-your-own-social-enterprise-workshop-tickets-773683366777,glasgow,Sold out
NA,NA,"This fully funded Core Skills course allows learners to improve and develop their practical numeracy skills through a recognised qualification. This course will take place in person, at The Albany, 44 Ashley Street, Glasgow, G3 6DS, and will involve the necessary tutoring and assessment to achieve the qualification, Workplace Numeracy Core Skill (SCQF 5). PLEASE NOTE: L EARNERS MUST BE OVER 19 YEARS OLD TO BE ELIGIBLE FOR THIS FUNDED OPPORTUNITY",0,0,GBP,GCVS (Glasgow Council for the Voluntary Sector),https://schema.org/EventScheduled,2024-03-13T09:30:00Z,2024-03-13T15:00:00Z,Multiply - Numeracy Core Skills Course - In person training,A fully funded opportunity to gain  the Workplace Numeracy Core Skill (SCQF 5).,https://www.eventbrite.co.uk/e/multiply-numeracy-core-skills-course-in-person-training-tickets-772218806237,glasgow,Sold out
NA,NA,"Enjoy some gentle songs, rhymes, cuddles and tickles with your baby at these free, fun-filled Bookbug sessions.   Aged 0-3 years. B﻿ooking is recommended in case of changes but not essential.",0,0,GBP,East Dunbartonshire Libraries,https://schema.org/EventScheduled,2024-03-13T10:15:00Z,2024-03-13T10:45:00Z,Bookbug @ Lennoxtown Library,"Songs, rhymes and stories for your little ones.  Aged 0-3yrs",https://www.eventbrite.co.uk/e/bookbug-lennoxtown-library-tickets-412929893427,glasgow,Sold out
NA,NA,"C﻿ome along and have some fun with your toddler at our story-inspired parent and child sessions.  Enjoy songs, rhymes, storytelling, crafts and more. A﻿ged 1-4 £2.10 charge per child. £1.50 concession rate, payable on the day in the library. R﻿eserve your place on Eventbrite",0,0,GBP,East Dunbartonshire Libraries,https://schema.org/EventScheduled,2024-03-13T09:30:00Z,2024-03-13T10:15:00Z,Story Stars @ Westerton Library,"Fun story-inspired session with songs, rhymes, crafts and much more.  Aged 1-4",https://www.eventbrite.co.uk/e/story-stars-westerton-library-tickets-743545824577,glasgow,Sold out
NA,NA,"The guide for the Glasgow Walking tour in English will be waiting for you at the meeting point (George Square, between the Lions Statue). Please, arrive 10 minutes before the tour starts. Thank you.",0,0,GBP,Blubale,https://schema.org/EventScheduled,2024-03-13T10:30:00Z,2024-03-13T12:30:00Z,Glasgow Free Tour,Daily Glasgow Free Walking tour in English (tip-based),https://www.eventbrite.co.uk/e/glasgow-free-tour-tickets-672238442277,glasgow,Sold out
NA,NA,"A friendly and experienced member of staff will meet you at the Library entrance and take you on a tour of the Library building, highlighting our excellent resources, facilities, services and spaces.  Please arrive a few minutes in advance of your tour, and report to the Welcome Desk at the Library entrance on Hillhead Street.",0,0,GBP,University of Glasgow Library,https://schema.org/EventScheduled,2024-03-12T14:15:00Z,2024-03-12T14:35:00Z,Tour of University of Glasgow Main Library,"Take a tour of the Main University of Glasgow Library, led by one of our friendly staff members.",https://www.eventbrite.co.uk/e/tour-of-university-of-glasgow-main-library-tickets-381700625847,glasgow,Sold out
NA,NA,"Self defence programme specially designed for women . You can join in at any time , no experience needed , suitable for all levels of fitness , friendly and safe environment . This course ends 31 March but we have othe days and times for regular practice , mainly in the Southside of Glasgow . These classes are trauma informed and compassionate , we'll build our strength from inside out.  This course is funded by the Glasgow Council .",0,0,GBP,Wing Tsjun Glasgow,https://schema.org/EventScheduled,2024-03-13T13:00:00Z,2024-03-13T14:00:00Z,Women's Self Defence Free Classes,Free self defence sessions for women delivered by female martial arts expert with years of experience. LGBTQ+ friendly .,https://www.eventbrite.com/e/womens-self-defence-free-classes-tickets-803099962607,glasgow,Sold out
NA,NA,"Join our global community for this 30 min online Free Soul Dimension Breathing Class. Connect with your body, mind, heart and soul in a deeper and more conscious way with the Soul Dimension Breathing in this free class. S﻿oul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras and energy, sound healing, and science-backed modern breathwork practices. At this 30 min weekly class, you will join our global community to learn and practice the Soul Dimension Breathing technique guided by 35 years experienced facilitator, Sylvie Horvart. Soul Dimension Breathing is a simple and highly effective way to influence your total well-being. Practicing just 15 min on a regular basis (daily) will give you access to deeply relaxing, meditative, and healing states of body, mind and emotions. Watch the class instructions. It was so informative ""It was so informative. As first timer, I actually had my anxiety released. I felt much better than I have in months. I will definitely be attending more classes. Recorded and live."" - Lisa Pranayama Breathwork with Sylvie ""Sylvie is very experienced and always delightful. She is a great communicator and the education component is so helpful for those new to practicing healing breath meditation. Sylvie's kindness and gentleness permeates the session and certainly contributes to the healing aspect."" - Susan Pranayama with Sylvie ""Sylvie's guidance, care, with the breathing session was excellent for me - I want to maintain the practice and explore more. I learned a lot also - so grateful and was glad for free session(s) to consider signing up for other sessions."" - Madeline I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension.",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Pranayama Breathing Free Class • Glasgow,Elevate your pranayama practice and align your chakras in our free class. Explore the power of yoga breathing and improve your well-being.,https://www.eventbrite.com/e/pranayama-breathing-free-class-glasgow-tickets-571404826217,glasgow,Sold out
NA,NA,NA,0,0,GBP,Springburn Harriers,https://schema.org/EventScheduled,2024-03-12T18:15:00Z,2024-03-13T18:15:00Z,Tuesday  Sessions,This is the Tuesday  sessions.  See website (www.springburnharriers.co.uk) for session details.,https://www.eventbrite.co.uk/e/tuesday-sessions-tickets-125770209081,glasgow,Sold out
NA,NA,"Project  Sport sessions are for adults 18+ and will kick off with Friendly Football. C﻿ome out and get in the game! P﻿roject Sport is for those 18 - 80+ years looking for some friendly fun with training and games outdoors in Cambuslang Park. All levels of fitness, experience and ability are welcome as coaches will tailor sessions to suit. J﻿oin us to improve your health & wellbeing, meet new people and enjoy these free outdoors sports sessions. A﻿ll equipment is provided but please dress appropriately and bring your own water. F﻿riendly Football will take place at the football area at the Cairns Rd entrance of the park.",0,0,GBP,Project 31,https://schema.org/EventScheduled,2024-03-13T18:30:00Z,2024-03-13T19:30:00Z,Project Sport - Friendly Football for Adults,Project Sport - Friendly Football for Adults,https://www.eventbrite.co.uk/e/project-sport-friendly-football-for-adults-tickets-648098789927,glasgow,Sold out
NA,NA,"East Dunbartonshire Schools Art Exhibition  Remembering John McLean 100th Anniversary For this year’s competition, we linked with John MacLean 100th Anniversary and exploring challenges that children and young people faced during the Victorian period as inspiration for artwork. 1908 Children and Young Persons  Act was created to protect the poorest children in society. The poor children of Britain were treated as an underclass of Victorian society and given little consideration by the majority. The emergence of social reformers (such as John McLean) and women’s suffrage (and their work in children’s education and welfare) shone a light on the appalling conditions in which many children lived and worked. The average age at which children started work in early 19th-century Britain was 10 years old. Finalist Exhibition: Art work short listed and selected by a panel of judges. Ages:  P1 to S6 Where: Thomas Muir Coffee Shop, 100 Crowhill Road, Bishopbriggs, G64 1RP Time: 10am to 3pm (Tues - Sat)    Free (Drop in)",0,0,GBP,Friends of Thomas Muir,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T15:00:00Z,East Dunbartonshire Schools Art Exhibition 2023 - 2024,"Last year’s competition was a great success with over 2000 entries, 25 pictures were professionally framed and went on public view.",https://www.eventbrite.co.uk/e/east-dunbartonshire-schools-art-exhibition-2023-2024-tickets-703332204557,glasgow,Sold out
NA,NA,"Enjoy some gentle songs, rhymes, cuddles and tickles with your baby at these free, fun-filled Bookbug sessions. Morning sessions:  Particularly suitable for toddlers (but babies are welcome) Afternoon sessions:  Particularly suitable for babies (but toddlers are welcome) B﻿ooking is recommended in case of changes but not essential",0,0,GBP,East Dunbartonshire Libraries,https://schema.org/EventScheduled,2024-03-13T12:30:00Z,2024-03-13T13:00:00Z,Bookbug @ William Patrick Library,"Songs, rhymes and stories for your little ones, 0-3yrs",https://www.eventbrite.co.uk/e/bookbug-william-patrick-library-tickets-412780446427,glasgow,Sold out
NA,NA,"A friendly and experienced member of staff will meet you inside the main entrance on University Avenue and take you on a tour of our flagship Learning Hub, highlighting our excellent facilities, services and spaces.  Please arrive a few minutes in advance of your tour and wait at the Enquiry Point inside the main entrance.",0,0,GBP,University of Glasgow,https://schema.org/EventScheduled,2024-03-13T13:00:00Z,2024-03-13T14:00:00Z,Tour of the James McCune Smith Learning Hub,"Take  guided tour of our wonderful James McCune Smith Learning Hub building, led by a member of our friendly Reach Out team.",https://www.eventbrite.co.uk/e/tour-of-the-james-mccune-smith-learning-hub-tickets-381681468547,glasgow,Sold out
NA,NA,"Are you interested in studying at Glasgow School of Art? 
 Come and visit us for one of our in-person Campus Tours to learn more about the school and the city of Glasgow, and start imagining your future studying with us. 
 Whether you are planning to study Fine Art, Design, Architecture, or Innovation and Technology, Undergraduate or Postgraduate, we can tailor our tour to meet your interests. 
 All our tours are led by a team of Student Ambassadors who have first-hand experience of life at GSA. You will have access to view a number of studio and workshop areas on our Garnethill Campus, as well as spending time in our community areas such as our Halls of Residence, Library, and Refectory. Our guides will also show you around the immediate area of Garnethill to give you a flavour of the community that we are a part of.
 As GSA Student Ambassadors our guides have extensive knowledge of living and studying in Glasgow and are there to answer any questions you may have about your own plans.
 Each of our tours will end in Blytheswood House, one of GSA’s on-campus Halls of Residence, where you will have the opportunity to meet informally with our accommodation team and view our rooms.
 Family and friends are always welcome at GSA, however, to allow us to keep the tour groups as personal as possible, we ask that only one guest accompany you on the tour itself.
 Please note that because we offer such a wide variety of courses our guides may not be able to give detailed subject-specific information on the day, and the tour will not include meetings with academic staff. However, our Student Ambassadors are extremely knowledgeable and will always do their best to answer the questions you have. 
 Tours will last approximately 1.5 hours. Due to limited places, all tickets must be booked in advance.",0,0,GBP,GSA OPEN,https://schema.org/EventScheduled,2024-03-13T12:00:00Z,2024-03-13T13:30:00Z,Campus Tours,Student Led Tours of Campus,https://www.eventbrite.co.uk/e/campus-tours-tickets-596928779047,glasgow,Sold out
NA,NA,"Did you know that community support is available for Holytown to come together and form community groups? Come along for a cup of tea and to hear more about the Climate Action Town work in Holytown. Explore what community engagement is and why it is important for communities. To find out more, please come along the Holytown Community Centre on Wednesday 13th March from 7pm to 8:45pm Where you will: Free entry, refreshments and everyone is welcome. Please feel free to share details of the event with anyone you think would be interested. As part of the Climate Action Towns project in Holytown, we are working with the community to promote community groups. You can learn more about Climate Action Towns here: https://www.ads.org.uk/resource/climate-action-towns We look forward to seeing you there!",0,0,GBP,Architecture and Design Scotland,https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T20:30:00Z,Climate Action Towns: Holytown Community Capacity Event,Join us to hear about available community group support to form a Holytown Community Council,https://www.eventbrite.co.uk/e/climate-action-towns-holytown-community-capacity-event-tickets-835608596807,glasgow,Sold out
NA,NA,"Professor Maria Economou (Information Studies), Digital Cultural Heritage: Engaging Communities, Connecting Collections Professor Stephan Leuenberger (Philosophy), “Mere truths versus the whole truth” Professor Nicki Whitehouse (Archaeology), Human transformation of the Earth; archaeology in the climate and nature crisis Professor Ben Colburn (Philosophy), Moral Blackmail All lectures take place at 5.30pm in the Wolfson Medical Building (Room 253: Yudowitz). All lectures will be livestreamed.",0,0,GBP,School of Humanities | Sgoil nan Daonnachdan,https://schema.org/EventScheduled,2024-03-13T17:30:00Z,2024-03-13T19:30:00Z,Humanities Lecture Series 2023-24 (Semester 2),A series of prestigious Inaugural Lectures,https://www.eventbrite.co.uk/e/humanities-lecture-series-2023-24-semester-2-tickets-764378385327,glasgow,Sold out
2 hours,NA,"Scotland’s International Development Alliance’s roadshow comes to the University of Stirling to discuss how collaboration is essential to achieve the SDGs. For SIDA members, the event will provide opportunities to consider how our network can collaborate better to support the SDGs. Panel sessions will showcase how research-informed development projects can support SDG 13: Climate Action and SDG 15: Life on Land. SDG 13 aims to take urgent action to combat climate change and its impacts by focusing on key targets that address mitigation, adaptation, education, and finance. SDG 15 aims to protect, restore and promote sustainable use of terrestrial ecosystems, forests, wetlands, mountains and drylands, and halt and reverse land degradation and biodiversity loss. You will learn from successful examples of partnership between researchers, practitioners, and policymakers, and discover how to support the advancement of the SDGs. This event is part of a roadshow connecting academia, iNGOs and the whole SIDA membership, helping to further the SDGs. For more information, contact chris@intdevalliance.scot. Chair Frances Guy CEO, Scotland's International Development AllianceBen Wilson, Director of Public Engagement, SCIAFJulius Ng'oma National Coordinator, Civil Society Network on Climate Change, MalawiProfessor Holger Nehring, University of StirlingProfessor Nils Bunnefeld, University of StirlingProfessor Andrea Schapper, University of Stirling We are committed to creating a safe and inclusive environment for all our events. Please read our safe space policy before attending any of our activities. Thank you for your cooperation and respect.",0,0,GBP,Scotland's International Development Alliance,https://schema.org/EventScheduled,2024-03-13T15:00:00Z,2024-03-13T17:00:00Z,Roadshow | Stirling - Stepping up to the SDGs,Join us for this roadshow event to find out how the SIDA membership can collaborate to achieve the SDGs.,https://www.eventbrite.co.uk/e/roadshow-stirling-stepping-up-to-the-sdgs-tickets-825207105667,glasgow,NA
2 hours,NA,Join us for a workshop on Improving Business Language and Job Searching Skills! Date: Wed Mar 13 2024 Time: 11:30 AM Location: Stirling Community Enterprise Are you looking to enhance your communication skills in the business world? Do you want to improve your job searching techniques and increase your chances of landing your dream job? Then this event is perfect for you! Don't miss out on this opportunity to boost your skills and take your career to the next level. Register now and secure your spot!,0,0,GBP,Central Scotland Regional Equality Council,https://schema.org/EventScheduled,2024-03-13T11:30:00Z,2024-03-13T13:30:00Z,Improving Business Language and Job Searching Skills,Join us to boost your business language and job searching skills in a fun and interactive workshop!,https://www.eventbrite.co.uk/e/improving-business-language-and-job-searching-skills-tickets-850730396517,glasgow,NA
2 hours,NA,"I would like to extend an invitation to you and your organisation to the University of Stirling's Computer and Data Science dissertation poster event, showcasing the current projects being undertaken by our final year students. This event will be held at the university, in the Pathfoot building, allowing visitors to speak on a one-to-one basis with promising students as they approach the end of their undergraduate programmes. If you are interested in talking to our students or are interested in collaborating with us to create placements, internships, research projects, or any other joint interests, this provides an excellent opportunity to see some of the benefits that they can bring. If you have any questions, please do not hesitate to contact Dr Jason Adair (jason.adair@stir.ac.uk)",0,0,GBP,"Department of Computer Science and Mathematics, University of Stirling",https://schema.org/EventScheduled,2024-03-13T14:00:00Z,2024-03-13T16:00:00Z,Final Year Poster Event Computing  and Data Science @University of Stirling,A fantastic opportunity to speak with aspiring and talented computing and data science students as they prepare to graduate this summer.,https://www.eventbrite.co.uk/e/final-year-poster-event-computing-and-data-science-university-of-stirling-tickets-852097395247,glasgow,NA
NA,Contact the organiser to request a refund.,"These foraging walks are designed for exploring the depths of Scotland's shallower seas. We will be looking at the seaweeds and shellfish which usually lurk beneath the waves, exposed during these unmissable, low, low tides. Once we have been chased out of the bay by the returning tide, we will examine the burgeoning machair to explore some of the plant life that exists on the shore. We will be teaching good practices for the safe collection of shellfish and how to identify the seaweeds that hug the rocks. We will also cover some of the toxic plants that you may encounter on the foreshore and how to avoid them. We will be nibbling as we go, but no substantial food will be provided. Please have a hearty breakfast, bring any snacks you may want, and water. Please wear sturdy, waterproof footwear and outdoor clothing. Coastal locations are very exposed; please check the weather beforehand and dress accordingly. As these courses will focus quite heavily on shellfish and seafood, they are unfortunately not suitable for strict vegetarians and vegans. We have other coastal foraging walks available that focus exclusively on plant-based foraging. Please see our ""Coastal Foraging with Coeur Sauvage"" Collection on Eventbrite.",40,40,GBP,Coeur Sauvage,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T13:00:00Z,Spring Low Tide Foraging with Coeur Sauvage at Longniddry Bents,"Go further than ever before, deep into the low tidal zone with Scotland's premier wild food suppliers.",https://www.eventbrite.co.uk/e/spring-low-tide-foraging-with-coeur-sauvage-at-longniddry-bents-tickets-765666508137,glasgow,Sold out
1 hour,NA,"Given the popularity of Harry's stories of Bathgate at our 2022 storytelling day, we are delighted that Harry agreed to join us and share a few more stories over the winter months. This is the third of three talks which will focus on some of the Hidden History of West Lothian, and a little more about Bonnie Prince Charlie. Since last month's talk at the Bennie Museum was so great, we plan to do this again. So we'll have another Night at the Museum this time round! We are limited by the numbers we can support. Please reserve early if you would like to join us together. Hope to see you there! Thanks",0,0,GBP,Bathgate Hills Venture,https://schema.org/EventScheduled,2024-03-13T18:30:00Z,2024-03-13T19:30:00Z,Bathgate Storytelling with Harry Cartmill at the Bennie Museum,Harry Cartmill will join us again at the Bennie Museum to share stories of the Hidden History of West Lothian and Bonnie Prince Charlie.,https://www.eventbrite.com/e/bathgate-storytelling-with-harry-cartmill-at-the-bennie-museum-tickets-768394447477,glasgow,NA
3 hours,NA,"A new and innovative way to recruit your staff! The Reverse Jobfair allows our amazing participants to showcase their achievements to date. They are all ready and eager to work and look forward to meeting you to talk about their career aspirations. Support staff will be on hand to discuss funding that is available and in work support that we can provide. Have a pre-interview chat - and a coffee - with potential employees from a range of industry sectors including warehousing, admin, IT, care, retail and much more. Book your place now!",0,0,USD,North Ayrshire Council,https://schema.org/EventScheduled,2024-03-13T09:30:00Z,2024-03-13T12:30:00Z,INNOVATIVE REVERSE JOB FAIR!,A﻿ new and innovative way to recruit your staff! The Reverse Jobfair allows our amazing participants to showcase their achievements to date.,https://www.eventbrite.co.uk/e/innovative-reverse-job-fair-tickets-835950800347,glasgow,NA
NA,NA,"Innovation Engineering is a total system for innovation. From setting an organisational innovation strategy, to the deployment of ideas through commercialisation.   This workshop will introduce delegates to Innovation Engineering and will provide participants with a tool to measure innovation efforts using a data driven decision making approach to improve the probability of success.   Innovation Engineering is a new field of academic study and leadership science taught in over 20 Universities and Colleges in North America and practiced in companies worldwide including BAE, The Edrington Group, OVO Energy and Toyota.     ",0,0,GBP,"The Manufacturing Skills Academy, NMIS",https://schema.org/EventScheduled,2024-03-13T09:00:00Z,2024-03-13T13:00:00Z,Eureka!  Europe Introduction to Innovation Engineering,Join our interactive workshop to find out more about Eureka! Europe’s Innovation Engineering system.,https://www.eventbrite.co.uk/e/eureka-europe-introduction-to-innovation-engineering-tickets-799940833567,glasgow,Sold out
NA,NA,**PLEASE NOTE  1 TICKET ADMITS 2 PEOPLE** T﻿hese classes are only offered to patients of The New Victoria Hospital (Clinic J) and Thornliebank Health Centre. Please ensure you are able to attend all 3 classes before booking as face to face spaces are limited. A﻿ntenatal classes will run in blocks of 3.  T﻿here are 2 class times to choose from each block (6pm or 7.30pm) E﻿ach ticket purchase includes all 3 classes consecutively. W﻿eek 1 - Stages of Labour Week 2 - Pain Relief and Potential Complications W﻿eek 3 - Postnatal and Baby Care,0,0,GBP,"Community Midwives, Parent Craft",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T19:15:00Z,Parentcraft Classes Clinic J,"Antenatal education for expectant parents covering topics such as labour, pain relief, potential complications and looking after your baby.",https://www.eventbrite.co.uk/e/parentcraft-classes-clinic-j-tickets-816563321877,glasgow,Sold out
NA,NA,"TITLE Textile Repair, Sashiko with Keng Keng Watt - Climate Futures WHEN Wednesday 13th March TIME 5-7pm WHERE Woodlands Community Meeting Room COST £ Free. Donations Welcome MORE INFO This Textile Repair series is part of our Climate Futures program for people aged 16-25 years old. Come along and try out the Japanese art of Sashiko, an ancient method of mending. This session will be facilitated by our guide expert artist/activist Keng Keng Watt who will explain different embroidery techniques, stitching, and patterns to the group. Bring along a garment you would like to repair with this method or item of fabric. Repair materials and designs will be provided.  Keng Keng Watt is involved with community-based racial and social justice movements running arts workshops in the community and art actions. www.kengkengwatt.com HOW TO BOOK Book via eventbrite here.  Please only sign up if you are genuinely able to come to the session.  Please be on time to make the most of our session. If you are unable to attend after signing up please let Woodlands team know via as spaces are very limited.  Questions? Access eo@woodlandscommunity.org.uk or text/call  07935 007401",0,0,GBP,Woodlands Community,https://schema.org/EventScheduled,2024-03-13T17:00:00Z,2024-03-13T19:00:00Z,"Textile Repair, Sashiko with Keng Keng Watt - Climate Futures","Aged 16-25? Come along and try out the Japanese art of Sashiko, an ancient method

of mending with Keng Keng Watt.",https://www.eventbrite.co.uk/e/textile-repair-sashiko-with-keng-keng-watt-climate-futures-tickets-849284361387,glasgow,Sold out
NA,NA,NA,0,0,GBP,South Lanarkshire Leisure and Culture,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T13:30:00Z,Cross Country Large Schools - Clydesdale,Our Volunteers can get involved in a number of ways to ensure the smooth running of our extremely popular & busy Cross Country Events,https://www.eventbrite.co.uk/e/cross-country-large-schools-clydesdale-tickets-723867947517,glasgow,Sold out
NA,NA,NA,0,0,GBP,Cléssio Moura de Souza,https://schema.org/EventScheduled,2024-03-13T15:00:00Z,2024-03-13T16:00:00Z,Group 3 - Comparative Justice,NA,https://www.eventbrite.co.uk/e/group-3-comparative-justice-tickets-799990351677,glasgow,Sold out
