Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
6 hours,NA,"Are you a woman with an idea or a skill, unsettled in your current place and would love to start your own business but don’t quite know where to start? Do you dream of being your own boss, making a difference, and achieving financial independence? If so, we have the perfect opportunity for you, at absolutely no cost! Introducing inspirent pre-start roadshow for women into business, a one-of-a-kind event designed to empower, inspire, and equip aspiring women like you. Join us as we bring together industry experts, successful businesswomen, and like-minded individuals to provide you with the knowledge, resources, and support you need to turn your business ideas or change in direction into reality. Don’t miss out on this incredible opportunity to kickstart your journey and make your mark in the business world. Sign up for our roadshow today and get ready to unleash your potential! This event will run from 09:30 to no later than 15:30 and lunch will be provided.",0,0,GBP,inspirent,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T15:30:00Z,"Women Can! Pathways Roadshow, Perth",The Scottish Government is committed to motivating women from various backgrounds to explore starting their own businesses. #WomenCan,https://www.eventbrite.co.uk/e/women-can-pathways-roadshow-perth-tickets-779989889757,glasgow,NA
NA,NA,"I﻿f you're wanting to find out if studying at the Faith Mission Bible College might be for you, then you're invited to come along to one of our Open Days!  As part of an Open Day, you'll get to sit on real lectures and tour the college, as well as to speak with current staff and students over refreshments and lunch.  It's free and we'd love to welcome you!",0,0,USD,"The Faith Mission Bible College, Edinburgh",https://schema.org/EventScheduled,2024-03-12T08:45:00Z,2024-03-12T15:15:00Z,FMBC Open Day,"Get a taster of what it's like to study at FMBC at an Open Day! Visit the college, experience lectures, and meet with faculty & students.",https://www.eventbrite.co.uk/e/fmbc-open-day-tickets-666850928077,glasgow,Sold out
NA,No Refunds,"We have lots to offer for all the family, from the Fortress, Train Safari, Crazy Golf, Sledging Slope, Go Karts, Animal Feeding, Trampolines, Jelly Belly, Ball Blast Arena, Play Barn for under 7's and much, much more of your favourites there is absolutely loads to do to have a great day out! Please take care when selecting the day that’s best for you as bookings cannot be changed or refunded. Please see our Facebook page for the latest updates and information *By purchasing tickets you consent to us using your information for Covid-19 Track and Trace Measures - if necessary *Members and prepaid paper tickets do not need to pre book, any guests DO require an online booking *Children under 2 years old do not need a ticket *Tickets CANNOT be re arranged in cases of poor weather *Last entry 1 hour before close. Last train 1 hour before close * Under 16s must be accompanied by an adult. * Dogs are part of the family, but I'm afraid we cant allow them into the park. We do have kennels that can be used and a dog friendly cafe lounge. For any questions check out the FAQ section on our website - www.eastlinks.co.uk --------------------------------------- 💐 We are super excited to be able to offer all visiting Mum's FREE entry on Mother's Day! 🌺 Every Mum must be accompanied by their child to qualify. 🌷No need to book a ticket for mum, just book everyone else as normal! 🌼 Member's - Mum's go free too, remember your valid card as usual - and child - still no need to book! --------------------------------------- After the success of the last event we have brought the Dinosaurs back - and it’s still all free with your normal park tickets! 🤩 🦖 MEET THE DINOSAURS! Come see our amazing dinosaurs at the park and maybe even get a photo with them! 🦕 FOSSIL DIG! Become an archaeologist and see if you can find the fossils from dinos no longer with us! 🦖 DINO GAMES- have a shot of our Tricera-Ring-Toss and Feed The Beasts 🦕 DINO PIN THE PART! Make our Dino look great - or silly! 🦖 Will you be brave enough to get your photo taken in a T-Rex’s mouth? What a great photo that would make!! 🦕 We would love you to come along in your best Dino gear too! Fancy dress is always welcome, but we know you have an amazing dinosaur themed wardrobe!! And MORE!!! Book early to avoid disappointment as we anticipate this being another very popular event!! --------------------------------------- 🐣 Join in the fun at our MASSIVE EGG HUNT! 🐥 Search for one of our 1000's of coloured eggs hidden around the park to get an Easter treat! Different colours get you different treats! What colour will you find? 🐰 Just for fun Bunny Hunt - How many can you find around the park? PLEASE NOTE - ALL EVENT ACTIVITES ARE FREE EXTRAS INCLUDED IN YOUR USUAL TICKET ON THE ADVERTISED DATES ONLY - NO NEED TO BUY ANYTHING DIFFERENT. CHECK ALL DETAILS ARE CORRECT BEFORE YOU BOOK.",8.48,16.65,GBP,East Links Family Park,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T17:00:00Z,East Links Family Park,"TICKETS ARE NOT TRANSFERABLE OR REFUNDABLE ONCE BOOKED

- READ ALL INFO BELOW BEFORE CLICKING 'SELECT A DATE'",https://www.eventbrite.co.uk/e/east-links-family-park-tickets-113436890794,glasgow,Sold out
NA,Contact the organiser to request a refund.,"Our courses are delivered by talented and enthusiastic instructors, with a wealth of experience, who will make sure they work with you to get through your exams. There are 9 subjects in the PPL syllabus; ‣ Air Law ‣ Operational Procedures ‣ Meteorology ‣ Principles of Flight ‣ Navigation ‣ Communications ‣ Human Performance and Limitations ‣ Aircraft General Knowledge ‣ Flight Performance and Planning The next course is planned for October 2022 at Perth Airport.  Terms and conditions The course fee includes first attempt at each theoretical exam. Exams to be attempted within the 5 day course only. Non-refundable and Non-transferable. Course is based on UK CAA exams. You must be available full-time from 09:00 to 18:00 each day. There is no guarantee that you will pass all the exams. Pre-course preparation is required prior to the start date. Refreshments included in the price. Nearby hotel accommodation is available from £23.95 per night.",695,695,GBP,ACS Flight Training,https://schema.org/EventScheduled,2024-03-11T09:00:00Z,2024-03-15T17:30:00Z,Fast Track PPL Ground School Course,This course has been designed to help private pilots achieve the highest standard in their PPL exams. This is a 5 day course with the exams,https://www.eventbrite.co.uk/e/fast-track-ppl-ground-school-course-tickets-745295066607,glasgow,Sold out
NA,NA,"Promoting Excellence – Dementia Informed Practice Level Promoting Excellence framework reflects the actions, priorities and commitments of the dementia strategies and on-going national activity on dementia.   ‘The Dementia Informed Practice Level provides the baseline knowledge and skills required by all staff working in health and social care settings, including in a person's own home.’  This sessions is open to PKHSCP Staff , organisations working with the partnership, Personal Assistants, and anyone with an interest in learning more about supporting someone living with dementia. External staff: If you are not a PKC employee, please arrive at the main reception at Pullar House, 15 minutes prior to the session beginning, to be shown to the meeting room.   																																																																								  Please be aware we require 48 hours’ notice if you need to cancel your place on this learning session. If 48 hours’ notice is not given or if you fail to attend on the day, there may be a charge of £50 for non-attendance.	  To cancel your booking, please go to www.eventbrite.co.uk.														Alternatively, you can contact the Health & Social Care Partnership Learning and Development Team by email: hcctraining@pkc.gov.uk Various Dates Available Facilitator:  Fiona Matthews (fmatthews@pkc.gov.uk)",0,0,GBP,HSCP Learning & Development,https://schema.org/EventScheduled,2024-03-12T13:30:00Z,2024-03-12T16:00:00Z,Promoting Excellence – Dementia Informed Practice Level,Promoting Excellence – Dementia Informed Practice Level,https://www.eventbrite.co.uk/e/promoting-excellence-dementia-informed-practice-level-tickets-341916741177,glasgow,Sold out
2 hours 30 minutes,NA,"he draft of Scotland’s first ever national food Plan has been released and now it’s time to have your say. This is the plan intended to get Scotland to its Good Food Nation vision: “where people from every walk of life take pride and pleasure in, and benefit from, the food they produce, buy, cook, serve, and eat each day.” We need to make sure the plan reflects what a Good Food Nation means to everyone: Where are we now? How do we get there? What could be improved? To have this conversation and collect these views, the Scottish Government has begun a consultation process. As part of this national consultation, a series of in-person and online workshops will be held across Scotland. During these workshops, we want to work together to understand what life in a “Good Food Nation” looks like for you. We will discuss Scotland’s food system and you will have the opportunity to tell us about any food related issues that are important to you. We expect to cover a range of issues during our workshop. These might include, for example: Within these 2.5 hour sessions, we will be working through the Plan, holding open discussions about its proposals, and collecting your views for consideration by Scottish Government as part of the consultation process. The Plan can be read here. The consultation document can be read here. If you wish to complete an individual response to the Plan, please submit here. Please note: We can offer some financial assistance to support with childcare or travel requirements. If you have any questions, or foresee any difficulty attending this workshop, please get in touch directly: abigail@nourishscotland.org.uk.",0,0,GBP,Scottish Government & Nourish Scotland,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T12:30:00Z,"National Good Food Nation Plan: Consultation Workshop, Galashiels",Join us in Galashiels to provide your views on Scotland’s national Good Food Nation Plan.,https://www.eventbrite.co.uk/e/national-good-food-nation-plan-consultation-workshop-galashiels-tickets-807905576327,glasgow,NA
6 hours,NA,"The day is aimed at businesses who are already using digital tools and are excited to see how AI can help them grow. Expect laughs, learning, and lightbulb-moments as our tutor Gary shows AI changes everything! In order to participate in the afternoon team sessions attendees are asked to bring along a laptop, tablet or smartphone with them, a laptop or tablet would work best.",0,0,GBP,South of Scotland Enterprise (SOSE),https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T16:00:00Z,Digital Create AI Day,A free day of hands-on training where you will learn how AI can help revolutionise your business.,https://www.eventbrite.co.uk/e/digital-create-ai-day-tickets-823688583727,glasgow,NA
3 hours 15 minutes,NA,"This course has been designed to promote excellent communication between Autistic and non-Autistic people, and to enable you to explore your workplace’s unique sensory environment. It is tailored with sector specific elements and provides a mix of multimedia presentations, group discussions and activities. It also has a practical session to look at how to apply what you have learned to your induction/welcome process.",0,0,GBP,Dumfries & Galloway Chamber of Commerce,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T13:15:00Z,Autism Awareness Training For Employers,"Discover and develop the valuable potential of Autistic people in the workplace, education and beyond as employees, customers or students.",https://www.eventbrite.com/e/autism-awareness-training-for-employers-tickets-857896560707,glasgow,NA
2 hours,NA,"The Dumfries Women's Signwriting Squad return to the Stove for their monthly meet up, an open space for all women with a love of letters, from the experienced to complete beginners.  The monthly meet up is a space for gathering and sharing skills and ideas, and each month one of the team will set a creative challenge for the group to tackle, or you can bring along an idea you'd like to develop and they can help you work towards your first signboard! Tea and coffee and basic materials provided. Please note that our monthly meet-ups at the Stove are a space solely intended for women, and those identifying as, to share and develop their practice together. If this demographic does not include you, but you would like to get involved with signwriting please send us an email enquiry at info@thestove.org.About the Dumfries Signwriting SquadDWSS are an informal and independent group of female artists with a love of traditional hand lettering. They support the growth of women in a traditionally male-dominated industry inspiring confidence and collective painting opportunities.The DWSS take on commissioned-based work for local businesses and organisations and can host signwriting introductory sessions or workshops at a fee. For more information visit their Instagram @dumfriessignwritingsquad.",0,0,GBP,The Stove Network,https://schema.org/EventScheduled,2024-03-12T17:00:00Z,2024-03-12T19:00:00Z,Dumfries Women's Signwriting Squad: March Meet-Up,"The monthly meet up of the Dumfries Women's Signwriting Squad, an open collective of women with a love of all hand painted letters!",https://www.eventbrite.co.uk/e/dumfries-womens-signwriting-squad-march-meet-up-tickets-840199909547,glasgow,NA
1 hour 30 minutes,NA,"Join us for an immersive journey into the world of skincare excellence. Designed especially for the resettlement community, as part of the Ukrainian café project, this event promises to unveil cutting-edge techniques and revolutionary insights into maintaining radiant and healthy skin. Immerse yourself in a captivating exploration of the latest trends and breakthroughs in facial care. Learn from experts as they share invaluable tips, tricks, and techniques to achieve glowing, rejuvenated skin. From innovative skincare methods to emerging trends, this event is your gateway to unlocking the secrets to a vibrant complexion. Attendees can expect: 🌟 Expert-led sessions on advanced skincare techniques🌟 Insightful discussions on new trends shaping the beauty industry🌟 Interactive demonstrations showcasing innovative skincare products and practices🌟 Networking opportunities with fellow skincare enthusiasts and professionals🌟 Exclusive giveaways and surprises Don't miss this opportunity to elevate your skincare routine and discover the key to radiant, healthy skin! Mark your calendars and join us for an event that promises to transform your approach to skincare.",0,0,GBP,The Crichton Trust,https://schema.org/EventScheduled,2024-03-12T16:30:00Z,2024-03-12T18:00:00Z,"Secrets of Healthy Skin: ""Innovative Methods and New Trend in Facial Care""",Discover the Secrets of Healthy Skin. Exclusive event by Ukrainian Café Project for resettlement community!,https://www.eventbrite.co.uk/e/secrets-of-healthy-skin-innovative-methods-and-new-trend-in-facial-care-tickets-825100155777,glasgow,NA
NA,NA,"Our Talk Thursdays Surgeries are a chance to meet 1.1 with your local Community Development Lead to access support for your community group, charity, organisation or project. We offer support to all community groups, whether you are just getting started, an informal group, registered charity or social enterprise, whether you are looking for funding, governance support, volunteers or just a listening ear to discuss the challenges you are facing in your group. Let us know your preferred time slot when you book and we will get in touch to confirm arrangements for the day.",0,0,GBP,Borders Community Action,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T15:00:00Z,Talk Tuesday Darnick Surgery,"Access support for your community group, charity, organisation or project.",https://www.eventbrite.com/e/talk-tuesday-darnick-surgery-tickets-811228144217,glasgow,Sold out
NA,NA,"We are excited to announce the upcoming session in Campbeltown to gather valuable insights and contributions for the development of the Islands Connectivity Plan. Your input is crucial, and we invite you to be a part of shaping the future connectivity for Island and Peninsula communities. Structured Workshop Time: 17:30-19:00 The workshop will feature small group discussions, each led by a facilitator from Transport Scotland. Participants will engage in 3 rounds of discussions, exploring key themes related to the Islands Connectivity Plan Strategic Approach and Vessels and Ports Plan. The 3 themes are: · Community voice and transparency. · Accessibility of ferries for people with disabilities or other impairments to travel. · Integration of ferries with onward and connecting travel. These are 3 of the key themes set out in the draft Strategic Approach paper and we are asking about all 11 of those themes through the public consultation. We would like to focus on these 3 themes in these workshops because there are gaps in our knowledge and understanding and we want to hear directly from people who use and rely on ferry services. There will be opportunity to raise points on other themes towards the end of the workshop. In addition, a drop-in session, providing an informal setting for community members to share their feedback and contributions on the Islands Connectivity Plan will be available for 30 minutes following the Structured Workshop. The Strategic Approach paper proposes our overall Strategic Approach to island transport connectivity including ferries, aviation, fixed links and, especially, addressing the strategic challenges facing the Northern Isles Ferry Services and the Clyde & Hebrides Ferry Services. The updated Vessels and Ports Plan provides detail on the Scottish Government’s objectives for the Northern Isles Ferry Services and the Clyde & Hebrides Ferry Services and which the Scottish Government is directly responsible for. It provides a long-term plan, to 2045, for the vessel and port investment considered necessary to address the key challenges of reliability and resilience. ICP Strategic Approach and Vessels and Ports Plan are published for public consultation and can be accessed via Transport Scotland website. Your input is invaluable in shaping the success of the Islands Connectivity Plan.",0,0,GBP,Transport Scotland,https://schema.org/EventPostponed,2024-03-12T17:30:00Z,2024-03-12T19:00:00Z,Public Engagement on the Islands Connectivity Plan (ICP) - Campbeltown,ICP Strategic Approach and Vessels and Ports Plan are published for public consultation and can be accessed via Transport Scotland website.,https://www.eventbrite.com/e/public-engagement-on-the-islands-connectivity-plan-icp-campbeltown-tickets-849497027477,glasgow,Sold out
2 hours,NA,"New community music sessions, open to all. Come and try singing, playing bongo drums, or bring along your guitar to play - or even have a go at songwriting or composing. The first hour will be open and we'll play it by ear, depending who comes along. The second hour will be more structured, singing songs and playing drums together - requests welcome! These are pilot sessions, to gauge the level of interest in the community. They are one of our music for wellbeing projects this year, which also include drumming groups for adults, singing sessions for people with additional support needs and music-making for people with dementia. They are free to participants, with costs covered by our community fund - donations are welcome towards room hire and refreshments. Please note: this venue is upstairs, and does not yet have an accessible entrance. Further information These will be facilitated by community musician Ed Muirhead, who has years of experience leading music groups and sessions, plus an MSc in music therapy. They will be tailored to suit the people who come, and may include singing, drumming, songwriting, guitar, etc. The sessions aim to help people improve their wellbeing, providing an enjoyable experience while also: enhancing relationships with others, encouraging creative expression and enabling individuals to make choices. Read more at https://facemusic.co.uk/community",0,0,GBP,face the music,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T15:00:00Z,Drop-In Music Session,"Community music session - try singing, drumming, songwriting, guitar",https://www.eventbrite.co.uk/e/drop-in-music-session-tickets-851594932367,glasgow,NA
NA,NA,"As human beings we are all dependent on the land and the resources it provides. Yet we are increasingly becoming disconnected from the natural world around us and our overexploitation of the land is causing an environmental crisis. This thought-provoking exhibition explores ways in which we have explored, recorded and exploited the land and how artists in Scotland have responded to these themes over the years. All of the artworks, artefacts and specimens on display come from the University’s Museum Collections. The exhibition is divided into various inter-related themes: 1) Representing the Land 2) Urbanisation and city green space 3) Flora and Fauna 4) Recording the Land 5) Exploiting the Land 6) Returning to Nature 7) Evidence of the Past 8) Environmental Crisis The exhibition is open Mon-Fri 9.30am-7pm, Sat 11am-4pm. The Tower Building may close earlier on some weekdays so we advise arriving no later than 5pm. Image: Detail from Ingress by Heather McNab, 2018",0,0,USD,University of Dundee Museums,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T19:00:00Z,Un-Earthed,An exhibition of art and artefacts exploring our connections to the land,https://www.eventbrite.co.uk/e/un-earthed-tickets-821335696177,glasgow,Sold out
2 hours 30 minutes,NA,"Due to the numerous cancellations and no-shows we have decided to revert back to the original session times but with booking required. We URGE you as ticket buyers to CANCEL your child's space if they are unable to make the session.   The delivery of our session will remain the same, and your child/young person will continue to receive high end delivery of youth work.   We thank you for your cooperation in this and your patience is greatly appreciated. For further enquiries please contact Andrew on 07985160106",0,0,GBP,Escape Youth Services,https://schema.org/EventScheduled,2024-03-12T18:30:00Z,2024-03-12T21:00:00Z,Tuesday 12th March - Booking Required,Due to increasing of numbers we are running our tuesday nights with booking only. MEMBERS ONLY,https://www.eventbrite.co.uk/e/tuesday-12th-march-booking-required-tickets-835800871907,glasgow,NA
1 hour 30 minutes,NA,"A 90 minute guide on how to read the instructions in a sewing pattern, understand cloth properties and select the appropriate fabric for your project. You can bring along a sewing pattern, if you already have one, that you want to understand the instruction for. There is no cost for this activity, but we do ask if you cannot attend to please cancel your booking through Eventbrite so others can attend.",0,0,GBP,Dundee Libraries,https://schema.org/EventScheduled,2024-03-12T14:30:00Z,2024-03-12T16:00:00Z,Introduction to Pattern Reading & Fabric Selecting,A free sewing workshop from Dundee Libraries to help you understand sewing patterns.,https://www.eventbrite.co.uk/e/introduction-to-pattern-reading-fabric-selecting-tickets-852768813477,glasgow,NA
NA,NA,"Among the hills of Glencoe, the National Trust for Scotland is bringing the 17th century to life... Inspired by archaeological excavations within the glen, our team of craftspeople have reconstructed a traditional, 17th century Highland home. Join us for a guided tour of the building to learn about the history of the lost township of Achtriachtan and how past residents of Glencoe used natural, local materials to build their homes. You may already know the story of how the MacDonalds were massacred in Scotland's most infamous glen... Now, come and see how they lived! *﻿** This tour begins at our Info Hub but does include a short walk outdoors to reach the Turf & Creel House itself.  Waterproof clothing and sturdy footwear are recommended throughout the winter months - please use your own discretion and dress appropriately for the weather conditions. *﻿** This project would not have been possible without the kind donations made by visitors to Glencoe National Nature Reserve and the generous support of our members. There is no charge to join this guided tour but donations are gratefully accepted and appreciated.",0,0,GBP,Glencoe National Nature Reserve,https://schema.org/EventScheduled,2024-03-12T14:00:00Z,2024-03-12T14:30:00Z,Glencoe Turf House Tour: Step Back in Time & Behind the Scenes,"Travel back in time and behind the scenes to explore our reconstruction of a 300 year old Turf House, once home to Clan MacDonald of Glencoe",https://www.eventbrite.co.uk/e/glencoe-turf-house-tour-step-back-in-time-behind-the-scenes-tickets-220700179177,glasgow,Sold out
NA,NA,"This exhibition showcases some of the most recent additions to the University of Dundee Museum Collections. Focusing on art and design, it also features objects relating to medicine and life sciences. Among the highlights are: · Artworks acquired from graduating students at Duncan of Jordanstone College of Art & Design (DJCAD) · Designs from the former world-famous Dundee greetings card company Valentine & Sons · Objects relating to the drug discovery research of Prof Alan Fairlamb · Original comics art including work by DC Thomson artists Leo Baxendale, John Geering and Barrie Appleby · One of four paintings by the former Head of Fine Art at DJCAD, Prof Alan Robb (1946-2020), gifted by his family · Medical equipment used in neurosurgery and ophthalmology · Examples from a large collection of drawings and designs for public art donated by sculptor and DJCAD alumnus David F Wilson · A significant sculpture inspired by visionary thinker and polymath Patrick Geddes, donated by the artist Kenny Munro The exhibition is open Mon-Fri 9.30am-7pm Sat 11am-4pm. Please note that during weekdays the Tower Building may close earlier than advertised so we advise arriving no later than 5pm. Image credit: Detail from 'Digital Surf with Purist Symbols' by Alan Robb, 1988-89",0,0,USD,University of Dundee Museums,https://schema.org/EventScheduled,2024-03-12T09:30:00Z,2024-03-12T19:00:00Z,Recent Acquisitions for the University of Dundee Museums,This exhibition showcases some of the most recent additions to the University of Dundee Museum Collections,https://www.eventbrite.co.uk/e/recent-acquisitions-for-the-university-of-dundee-museums-tickets-778228441217,glasgow,Sold out
NA,NA,"In this workshop, participants will learn to: If you want a quick strategy session, just go to freeme.co to set up a schedule or click here. Go on... it's totally free! You can also join our Facebook group called Time Management Rocket Fuel if you would like to continue to get more tips and tools for doing more of what is important to you in less time and with less stress.",0,0,USD,Chad Earhart Coaching Company,https://schema.org/EventScheduled,2024-03-12T23:00:00Z,2024-03-13T00:00:00Z,How The Top 1% Of Leaders Manage Their Time Like Clockwork Using T5 System,You will learn essential skills that will increase your productivity so you have more margin in your life and business.,https://www.eventbrite.com/e/how-the-top-1-of-leaders-manage-their-time-like-clockwork-using-t5-system-tickets-426087678717,glasgow,Sold out
NA,NA,"Bookbug sessions are being held in  Hawick Library hosted by a member of the Live Borders Library Team.  For children ages 1 and over with parents/carers. If you have attended a Bookbug session before,  however there will still be lots of fun, laughter, rhymes and stories. If you are your little one/s are new to Bookbug, then help and support is available from our friendly Bookbug Session Leader and there is lots of information on the Scottish Book Trust’s website about getting started with Bookbug.	It is essential that you book beforehand via Eventbrite  so we can manage attendance numbers. Each session is currently limited to 15 adults.   Sessions are FREE but donations are welcome, please visit the Live Borders website to learn more about our charity and how to make a donation. www.liveborders.org.uk/about-us/support-us/ Live Borders Data Processing",0,0,GBP,Live Borders,https://schema.org/EventScheduled,2024-03-12T14:30:00Z,2024-03-12T15:00:00Z,Bookbug with Donna in Hawick Library,We are so excited to bring you Bookbug sessions  hosted by a member of the Live Borders Team.,https://www.eventbrite.co.uk/e/bookbug-with-donna-in-hawick-library-tickets-667490912287,glasgow,Sold out
NA,NA,"Yoga at Tealing - register for March block (discount for block paid in advance) Join us for our rejuvenating yoga sessions, held on Tues evenings at Tealing Village Hall this March! Whether you're a beginner or an experienced yogi; runner, gym-goer or starting your fitness journey, these in-person sessions are for you. Learn various yoga poses and sequences, and be guided in connecting breath to movement by our trained/qualified Yoga Instructor. Our classes are designed to help you improve flexibility, build strength, and enhance your overall well-being. Don't miss out on this wonderful opportunity to nourish your mind, body, and soul. Reserve your spot today and embark on a journey of self-discovery, movement and mindfulness and explore the incredible impact yoga can have on your health and wellbeing. Grab your mat and join us for an hour of yoga flow, relaxation and self-care. Spaces are limited and on a first come/first paid basis. Please message to arrange payment. (*some basic level of activity is required, but you do not need to have a high level of fitness to take part in these classes) Investment for block of three sessions- £24 (paid in advance) If spaces are left - drop-in / single sessions - £10 per class Time - 5.45pm, 1 hour class",0,0,GBP,Urban Yoga Dundee,https://schema.org/EventScheduled,2024-03-12T17:45:00Z,2024-03-12T18:45:00Z,"Yoga Tuesdays at Tealing, March classes- registration",Yoga sessions in Tealing - Tuesday evenings for remainder of March.  Please message to arrange payment to secure mat space,https://www.eventbrite.co.uk/e/yoga-tuesdays-at-tealing-march-classes-registration-tickets-859440588937,glasgow,Sold out
NA,Contact the organiser to request a refund.,"The 200-year old Glenfinnan Monument offers the unique opportunity to experience multiple worlds and points of time at once.  Firstly through the eyes of a Scottish Romantic.  Stand beside the Lone Highlander and reminisce about the time of the Jacobite's and the uprisings of 1745. Wait just as Bonnie Prince Charlie did for the 1000 local Clansmen to emerge over the hill, with their music of war. Ready to declare support for the young Prince. Unknowing of the defeat that awaited them in the Battle of Culloden.  Or catch a glimpse of the fantastic world of Harry Potter. Look through the Glen and the discover the Glenfinnan Viaduct, imagine upon it the Jacobite steam train. The wisps of smoke left behind as it takes the students back to Hogwarts. The beautiful Loch Shiel then becomes the Black Lake, beneath its waters an entirely new world of its own.  Are you ready to climb the Monuments winding steps? Emerge into the light onto a platform, 60ft above the shoreline. Taking in some of the very best views of the Scottish Highlands. The National Trust for Scotland have looked after the Glenfinnan Monument since 1938 and takes great pride in its history. We look forward to sharing it with you! Safety information for your visit:",0,13,GBP,Glenfinnan Monument,https://schema.org/EventScheduled,2024-03-12T11:00:00Z,2024-03-12T11:10:00Z,Climb up Glenfinnan Monument - March 2024,"We invite you to come step back in time, through the eyes of a Jacobite...
Immerse yourself in one of Scotland's most dramatic viewpoints.",https://www.eventbrite.co.uk/e/climb-up-glenfinnan-monument-march-2024-tickets-816509661377,glasgow,Sold out
NA,Contact the organiser to request a refund.,"‘Rise, winds of autumn, rise; blow upon the dark heath! Streams of the mountains, roar!’ Event Description: Join a walk to explore the importance of the oral tradition in the Highlands and learn how everything is connected to our landscapes. Experience Ossian’s bardic tales in their natural environment. Listen to history, tales, and Ossianic poetry, while looking at the scenery that surrounded the bards and storytellers. Think about the concept of Dùthchas, a feeling of belonging, understand, how the Ossianic stories generated a fascination with our Highland landscapes far beyond the Scottish borders and why all these stories still matter, today. On this walk, you will hear stories and have a chance to share your own. You will also be encouraged to participate in a dialogue about our understanding of landscape, culture, and belonging. There will be ample opportunities to express your understanding of the land in creative photography. Children: Children are very welcome to join. Please make sure, they are comfortable with the physical demands of the walk and are accompanied by an adult at all times. Dogs: Friendly dogs are very welcome on these walks and they will likely be in the company of our Landscape Lore dogs, who usually come along on the adventure (If this poses a problem for you, please get in touch, so we can arrange for a dog-free walk). Meeting Point: Kingussie, more details will be provided after booking Route Description and Accessibility: These walks usually cover approximately 5-7km and an ascent of 200-300m. We will walk through the foothills of the Monadhliaths and enjoy the views of hills, glens and valleys. Please be aware that you will need sturdy footing and footwear, as the paths we take can be uneven, steep and rocky in parts. At an average fitness level, these walks would take about 2 hours, however, I always plan with some extra time, as we will be taking breaks to chat, take photos and share stories. In case of severe weather conditions, we reserve the right to change the route of the walk or cancel the event. What to bring: Please bring waterproof clothing, as well as sturdy shoes, and be aware that sections of the path can be rather boggy. We recommend some additional layers, as the weather in the Highlands can change very quickly and be unpredictable at times. Please also bring a protective cover for your camera, if needed and some snacks. For more walks and bespoke tours, please visit the Landscape Lore website: www.landscapelore.com or get in touch.",11,22.38,GBP,Landscape Lore,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T12:00:00Z,"Echoing Heath - Guided Walk Exploring History and Lore, from Kingussie (3h)",Join us on a 3-hour guided walk in Kingussie to explore the history and lore of Echoing Heath!,https://www.eventbrite.co.uk/e/echoing-heath-guided-walk-exploring-history-and-lore-from-kingussie-3h-tickets-691045263987,glasgow,Sold out
NA,Refunds up to 7 days before event,"Certificate: Course Completion Certificate  Language: English Duration: 2 Days Credits: 16 Course Delivery: Classroom/ Virtual Live/ On-Site Course  Overview: Packed with fun, hands-on activities, this two-day program will help you teach your class four core management fundamentals that are essential for each new line manager and supervisor. From setting clear objectives to monitoring performance to motivating your team, situational leadership, and more, the program helps you teach key management concepts with a fun practice activity in each module to help you apply the concepts learned in a fun interactive manner. Additionally, as a wrap-up, participants get to practice what was learned in a skill practice role-play activity as a practical review. Target Audience: People managers – line managers- supervisors Learning Objectives: After completing this course, delegates will be able to:  Prerequisites: There are no formal prerequisites. Course Materials: Students will receive a course manual with presentation slides and reference materials. Technical Requirements: For eBooks: Internet for downloading the eBook Laptop, tablet, Smartphone, eReader (No Kindle) Adobe DRM-supported software (e.g. Digital Editions, Bluefire Reader) eBook download and activation instructions Agenda: Module One: Introduction: Module Two: Setting Direction: Module Three: Monitoring Performance: Module Four: Keeping Staff Motivated: Module Five: Keeping Staff Motivated: Certification: Once after the training, you receive a course completion certificate from the Academy for Pros Note: However, catering to the demands of busy professionals, our virtual training programs are as effective as face-to-face learning. Reach us at info@academyforpros.com for dates and details of instructor-led live Virtual Sessions.  If you would like to get this course customized and delivered exclusively for your group, we have an On-Site Training Option you can reach us at info@academyforpros.com for more details about on-site or corporate training. Offers: Groups of 3 people 10% Discount Groups of 5 people 15% Discount Groups of 10 people 20% Discount",862.01,1403.71,GBP,Academy for Pros,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T17:00:00Z,Managing People 2 Days Training in Carlisle,Our classroom training provides you the opportunity to interact with instructors and benefit from face-to-face instruction.,https://www.eventbrite.ca/e/managing-people-2-days-training-in-carlisle-tickets-740653904767,glasgow,Sold out
