Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,NA,"You are invited every Wednesday to experience the great benefits of the Joy of Breathing technique.  Learn how to breathe naturally and fully with this simple and effective method. Start your journey to greater health, vitality, peace and joy! I didn't feel complete. After 30+ years of working as a Breathwork instructor, I finally found the right mix of breathing exercise, energy work and meditation to get fantastic results with a short daily practice! REGISTER FOR FREE ACCESS CLASS REPLAY NEXT BREATHING EVENT Connect with your highest intentions and deepest desires, from vibrant health, energy, peace, joy, love, to whatever you want to manifest in your life. Learn to access deep meditative states of consciousness and influence your well-being from an expanded self-awareness. ""That was truly incredible. Thank you!"" - Sophie ""It was my first time and I’m in pure joy and peace."" - Aysen “My first time, incredible, I’ve never felt that before thank you so much.” – Rachael ""I feel so much better. Thank you Sylvie 🙂🙏"" - Ania ""What an experience, I felt I was being cleaned."" - Peter ""You have made an incredible impact on my daily life, Sylvie, esp. with managing lower back and MS pain. Great for alleviating depression!"" - Rachel ""I really love the Joy of Breathing both as a practice and for life."" - Dekya ""That session took me deep into my soul. Very healing on all levels: body, mind, spirit, feelings...everything!""  - Bradley ""Thanks a lot for that session, every week it feels better and better 🙂"" - Stephanie ""Thank you! I see improvements in just a few weeks of doing this."" - Kai CLASS INSTRUCTIONS Though we do not make claims that anyone will be healed from Covid with the Joy of Breathing technique, many participants regularly share that a consistent practice of the breathing technique has helped them to recover more quickly from Covid. Several scientific studies have demonstrated the great benefits of breathwork: I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. During the last decades, I have been continuously updating my understanding of pranayama with the latest discoveries in sciences and contemporary breathwork techniques such as Wim Hof Breathing, Holotropic Breathwork and Transformational Breathwork. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. BIOGRAPHY SOULDIMENSION.ORG",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Breathwork • Free Weekly Class • Badalona,"Learn the breathing technique. Practice deep breathwork and meditation. Relax, heal and enjoy the benefits. No previous training required.",https://www.eventbrite.com/e/breathwork-free-weekly-class-badalona-tickets-389365000197,barcelona,Sold out
NA,NA,"El taller comenzará con 1 hora de Bachata, y 1 hora de Salsa. La entrada es libre con una consumición mínima. ------------------------------------------------------------------------------------------------ This Sunday release your Latin energy with our dance workshop. Learn to dance with Fito and Robert while you meet new people and enjoy the Caribbean atmosphere at Sabor Cubano and their authentic mojitos. The workshop will start with 1 hour of Bachata, and 1 hour of Salsa. Admission is free with a minimum of one drink.",0,0,EUR,El Sabor Cubano,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-13T22:00:00Z,Salsa and Bachata workshop,Este Domingo libera tu energia latina con nuestro taller de baile. Aprende a bailar junto a los bailarines cubanos Fito y Robert.,https://www.eventbrite.es/e/entradas-salsa-and-bachata-workshop-591407274077,barcelona,Sold out
NA,NA,"Come join us at La Pecera del Pool. The best multicultural event in Barcelona. Meet other international people and expats, practice your language skills and have lots of fun! Craft beer🍻 , board games🎲, darts🎯, pool 🎱 , music 🎶, giveaways and party vibes🎉 . You can bring your own board games too! Fun activities every day: Offers only for our group: SANGRIA & CAVA SANGRIA There is a big terrace outside and delicious tapas and dishes! 🤳🏻Say you come from ""MARIONA"" (that's me!!☺️) and show your e-ticket to the event organizer at the door 🚨Join our whatsapp group ERASMUS FRIENDS BARCELONA: https://chat.whatsapp.com/G2vANeB9TeNEmI51iwEIHw We also organize group HIIT workouts🏋🏻, Pool🎱, darts🎯 & beerpong🍻, excursions and getaways✈️, brunches 🥘, parties🎉... and many more 💬Contact the event organizer if you want us to organize a private activity / event for you (& your friends)",0,0,EUR,Mariona Planella,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-14T02:00:00Z,POOL & DARTS + BEERPONG + BOARD GAMES,"Meet international people, practice your language skills and play darts, pool, board games while enjoying delicious food, beer & cocktails!",https://www.eventbrite.es/e/entradas-pool-darts-beerpong-board-games-484872104517,barcelona,Sold out
NA,NA,"(más abajo información en castellano) Tu necessites riure, i els millors còmics i còmiques de Barcelona necessiten saber si el que han pensat fa riure a algú. Esteu destinats a trobar-vos i el millor lloc és, sens dubte, el Massa Mic al Rouge Cocktail Club! Com funciona el Massa Mic? 🎤 Vens, entres gratis, t'asseus, et prens alguna cosa i gaudeixes de còmics i còmiques locals provant els seus nous acudits. 🎤 És un show bilingüe català-castellà. L'idioma l'escull cada còmic. 🎤 És un show paritari: veuràs 4 còmics i 4 còmiques. 🍸 Però millor vine i ja està, així també descobreixes el Rouge Cocktail Club, un dels locals més cool de Barcelona! (a 2 minuts del metro Paral·lel L2/L5) Si vols saber quins altres shows de comèdia fem, segueix-nos! ------------ Tú necesitas reir, y los mejores cómicos y cómicas de Barcelona necesitan saber si lo que han pensado hace reír a alguien. Estáis destinados a encontraros y el mejor sitio es, sin duda, el Massa Mic en el Rouge Cocktail Club! ¿Cómo funciona el Massa Mic? 🎤 Vienes, entras gratis, te sientas, te tomas algo y disfrutas de cómicos y cómicas locales probando sus chistes más nuevos. 🎤 Es un show bilingüe catalán-castellano. El idioma lo escoge cada cómico. 🎤 Es un show paritario: verás 4 cómicos y 4 cómicas. 🍸 Pero mejor ven y ya está, así también descubres el Rouge Cocktail Club, uno de los locales más cool de Barcelona (a 2 minutos del metro Paral·lel L2/L5) Si quieres saber todos los shows de comedia que organizamos, síguenos!",0,0,USD,Massa Comedy,https://schema.org/EventScheduled,2024-03-13T19:00:00Z,2024-03-13T21:00:00Z,Monòlegs i comèdia al Paral·lel! (ENTRADA LLIURE),"Micro obert de comèdia bilingüe al Rouge Cocktail Club! 
ENTRADA GRATIS",https://www.eventbrite.es/e/entradas-monolegs-i-comedia-al-parallel-entrada-lliure-573256484577,barcelona,Sold out
NA,NA,"We can DANCE SALSA-BACHATA FREE lessons (optional) WHATSAPP GROUP: https://bit.ly/3jLqd5j www barcelonainternationalsocial.com Finally we have the definitive event for everyone, a SALSA-BACHATA ALL LEVELS FREE event with a professional TEACHER 😃🎉😃 Where we can socialize, practice languages ​​and dance (optional). You only pay for your drink In the best place EL SABOR CUBANO de GRACIA (Carrer Francisco Giner, 32 Barcelona) with years of experience and an international environment enjoy the AUTHENTIC CUBAN MOJITOS 😃🎉😃 Come and enjoy this unique experience You can enter by list from 24:00h pm until 1:00 am at JAMBOREE (FREE)😃🎉😃 Por fin tenemos el evento definitivo que tod@s, un evento de SALSA-BACHATA FREE para TODOS LOS NIVELES 😃🎉😃 Con un dinamizador PROFESIONAL, donde podemos sociabilizar, practicar idiomas y bailar (opcional). Solo se paga tu consumicion En el mejor lugar EL SABOR CUBANO DE GRACIA (Carrer Francisco Giner 32 Barcelona) Con años de experiencia y un ambiente internacional Disfruta de los MOJITOS CUBANOS Ven y disfruta de esta experiencia unica Podeis entrar a la disco JAMBOREE (FREE) desde las 24:00h a 1am",0,0,EUR,Barcelona international Social,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-13T05:00:00Z,SALSA-BACHATA (ALL LEVELS)  JAMBOREE (FREE),SALSA-BACHATA (ALL LEVELS),https://www.eventbrite.es/e/entradas-salsa-bachata-all-levels-jamboree-free-751652983307,barcelona,Sold out
NA,NA,"ERASUMS STUDENT & INTERNATIONAL PARTY AT SUTTON(FREE PASS TILL 01:30) Sutton Barcelona Calle de Tuset, 13, Barcelona https://www.suttonbarcelona.com/ J UST SAY LISTA KAZU AT THE ENTRANCE F REE PASS TILL 01:30 House Comercial / Reggaeton / Top Hits +18 Elegant - No Sneakers or Sportswear B RING YOUR ID JOIN OUR WHATSAPP GROUP FOR FREE PARTY INFO https://chat.whatsapp.com/I9WhcV2FB0IHY8zNZbCEeI Follow imstagram@partykazubcn IG ( More party Info) https://www.instagram.com/partykazubcn/",0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-13T22:55:00Z,2024-03-14T04:00:00Z,ERASUMS STUDENT & INTERNATIONAL PARTY AT SUTTON(FREE PASS TILL 01:30),"ERASUMS STUDENT & INTERNATIONAL PARTY AT SUTTON(FREE PASS TILL 01:30)
SAY LISTA KAZU AT ENTRANCE",https://www.eventbrite.es/e/erasums-student-international-party-at-suttonfree-pass-till-0130-tickets-776679458167,barcelona,Sold out
NA,NA,Party every night @Sutton Barcelona!! Sutton is one of the most iconic nightclubs in the city. Just say Kazu at the entrance!! Here is the link to get free entrance list KAZU https://xceed.me/es/barcelona/club/sutton-barcelona/channel--kazu-1 Wednesday - I Am A Boss Bebe(Free pass Till 01:30) House Comercial / EDM / Top Hits +18 Elegant - No Sneakers or Sportswear Thursday - Fomo(Free pass till 01:30) House Comercial / Reggaeton / Top Hits / Pop / Dance +21 Elegant - No Sneakers or Sportswear Friday - A La Mode(Free pass till 01:00) House Comercial / Reggaeton / Top Hits / Pop / Dance Girls +23 / Boys +25 Elegant - No Sneakers or Sportswear Saturday - This Is Sutton(Free pass till 01:00) House Comercial / Reggaeton / Top Hits Girls +23 / Boys +25 Elegant - No Sneakers or Sportswear IG for more party info https://www.instagram.com/partykazubcn/ Any question please send a message by whatsapp or IG VIP RESERVATION +34665605282 https://wa.me/819034360634?text= JOIN OUR WHATSAPP GROUP FOR FREE PARTY INFO https://chat.whatsapp.com/I9WhcV2FB0IHY8zNZbCEeI,0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-13T22:55:00Z,2024-03-14T04:00:00Z,Night Out Party Sutton Barcelona(FREE ENTRANCE GUEST LIST),Party every night @Sutton Barcelona!!,https://www.eventbrite.es/e/night-out-party-sutton-barcelonafree-entrance-guest-list-tickets-752964776917,barcelona,Sold out
NA,NA,"Los miércoles de moda en @nu.barcelona  Musica Rumba y RagetonDJ, reggaeton, cocktails, shishas... ¡Y mucho más! Lounge moderno con terraza, servicio de restaurante y un espacio lounge increíble con un estilo contemporáneo y la mejor música actual. Horario de acceso 22:30 a 00:00 Hay que apuntar los nombres  Eniarnos por whatsapp +34665605282 La Fiesta de Acceso a Bling Bling con Plusera a las 02:30 Fashionable Wednesdays at @nu.barcelona Rumba and Rageton Music DJ, reggaeton, cocktails, shishas... And much more! Modern lounge with terrace, restaurant service and an incredible lounge space with a contemporary style and the best current music. +18 Elegant - No Sportswear or Sneakers Access hours 22:30 to 00:00 You have to write down the names Send us by whatsapp +34665605282 After Party Bling Bling with Plusera at 02:30 VIP Table reservation",0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-13T20:00:00Z,2024-03-14T01:30:00Z,Wednesay-EL ROCIO(ANGELS NIGHT)-NU BCN,"El copeo de moda los miércoles en @nu.barcelona 
Rumba & Reggeton
Afterparty en @blingblingbcn",https://www.eventbrite.es/e/wednesay-el-rocioangels-night-nu-bcn-tickets-845359502027,barcelona,Sold out
NA,NA,"Embark on an extraordinary party adventure in the captivating city of Barcelona! Immerse yourself in the pulsating energy of renowned clubs like Opium Barcelona, Shoko Barcelona, Pacha Barcelona, Sutton Barcelona, and Bling Bling Barcelona.
 
 Our expert guides will enlighten you with insider knowledge to help you choose the most iconic venues in the city. Get ready for an unforgettable night as you mingle with travelers from around the globe, creating unforgettable memories and forging new friendships.
 
 Barcelona, one of Europe's top party destinations, is waiting to offer you an experience like no other. Remember to reserve your table in advance and don't forget to leave your Whatsapp number for seamless communication. Please note that club entry is not included, so make sure to plan ahead and secure your spot for an epic night of non-stop fun. 
 
 
 
 WhatsApp at +34665605282 /+819034360634(send your request) You have the option of being able to reserve VIP tables with your friends in the best nightclubs in Barcelona, 
 https://wa.me/819034360634?text=
 IG for more party info
 https://www.instagram.com/partykazubcn/ The Best Party@Opium Barcelona
 Opium Barcelona. International nightclub with the best night parties in Barcelona with good music!!
 Pg. Marítim de la Barceloneta, 34, 08003 Barcelona
 Ticket & VIP
 https://www.fourvenues.com/es/kazu-opium
 Shoko Barcelona
 Pg. Marítim de la Barceloneta, 36, 08005 Barcelona
 Shôko, awarded to one of the Top 100 Best Clubs in the World, invites you to have an incredible experience in Barcelona.
 When night falls, Shôko becomes one of the most seductive and cosmopolitan clubs in the city. Daily sessions, international artists and a VIP created to live unique experiences on the seafront.
 Pacha Barcelona
 C/ de Ramon Trias Fargas, 2, 08005 Barcelona
 Pacha Barcelona is located in a privileged and unique location, on the seafront, in the most important leisure area of the city.Open every day of the week, with a strong commercial bet, betting on each of the days for different musical styles, to bring to Barcelona the best Deejays and Artists (national and international) of the music scene of the moment.
 Ticket & VIP
 https://xceed.me/.../club/pacha-barcelona/channel--kazu
 Sutton Barcelona
 Carrer de Tuset, 13, 08006 Barcelona
 Sutton is one of the most iconic nightclubs in the city.
 Sutton World Tour has been offering parties at the best international nightclubs for several years.
 https://xceed.me/.../club/sutton-barcelona/channel--kazu-1
 Bling Bling Barcelona
 Carrer de Tuset, 8-10, 08006 Barcelona
 Bling Bling Barcelona nightclub is one of the most famous nightclubs in the city of Barcelona The decoration of the Bling Bling Barcelona nightclub is elegant and glamorous where there is no corner of the nightclub where there is no lighting: dance floor, bars, lights, ceiling  Go Beach Club Barcelona. Carrer Port Esportiu, 14P (Port Forum), Barcelona  Nightclub and Beach Club with outdoor pool to enjoy the best pool parties of the summer with views of the Mediterranean Sea.
",0,0,EUR,Partybcn,https://schema.org/EventScheduled,2024-03-12T22:55:00Z,2024-03-13T04:00:00Z,BARCELONA VIP Nightlife Experience(VIP Table Reservation service),"BARCELONA VIP Nightlife Experience(BOOK YOU R TABLES) 
MAKING YOUR OWN EXPERIENCE// SEND REQUEST BY WHATSAPP
PAY AT ENTRANCE",https://www.eventbrite.es/e/barcelona-vip-nightlife-experiencevip-table-reservation-service-tickets-787610312647,barcelona,Sold out
NA,NA,"Join our global community for this 30 min online Free Soul Dimension Breathing Class. Connect with your body, mind, heart and soul in a deeper and more conscious way with the Soul Dimension Breathing in this free class. S﻿oul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras and energy, sound healing, and science-backed modern breathwork practices. At this 30 min weekly class, you will join our global community to learn and practice the Soul Dimension Breathing technique guided by 35 years experienced facilitator, Sylvie Horvart. Soul Dimension Breathing is a simple and highly effective way to influence your total well-being. Practicing just 15 min on a regular basis (daily) will give you access to deeply relaxing, meditative, and healing states of body, mind and emotions. Watch the class instructions. It was so informative ""It was so informative. As first timer, I actually had my anxiety released. I felt much better than I have in months. I will definitely be attending more classes. Recorded and live."" - Lisa Pranayama Breathwork with Sylvie ""Sylvie is very experienced and always delightful. She is a great communicator and the education component is so helpful for those new to practicing healing breath meditation. Sylvie's kindness and gentleness permeates the session and certainly contributes to the healing aspect."" - Susan Pranayama with Sylvie ""Sylvie's guidance, care, with the breathing session was excellent for me - I want to maintain the practice and explore more. I learned a lot also - so grateful and was glad for free session(s) to consider signing up for other sessions."" - Madeline I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension.",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Pranayama Breathing Free Class • Sabadell,Elevate your pranayama practice and align your chakras in our free class. Explore the power of yoga breathing and improve your well-being.,https://www.eventbrite.com/e/pranayama-breathing-free-class-sabadell-tickets-571547262247,barcelona,Sold out
NA,NA,"You are invited every Wednesday to experience the great benefits of the Joy of Breathing technique.  Learn how to breathe naturally and fully with this simple and effective method. Start your journey to greater health, vitality, peace and joy! I didn't feel complete. After 30+ years of working as a Breathwork instructor, I finally found the right mix of breathing exercise, energy work and meditation to get fantastic results with a short daily practice! REGISTER FOR FREE ACCESS CLASS REPLAY NEXT BREATHING EVENT Connect with your highest intentions and deepest desires, from vibrant health, energy, peace, joy, love, to whatever you want to manifest in your life. Learn to access deep meditative states of consciousness and influence your well-being from an expanded self-awareness. ""That was truly incredible. Thank you!"" - Sophie ""It was my first time and I’m in pure joy and peace."" - Aysen “My first time, incredible, I’ve never felt that before thank you so much.” – Rachael ""I feel so much better. Thank you Sylvie 🙂🙏"" - Ania ""What an experience, I felt I was being cleaned."" - Peter ""You have made an incredible impact on my daily life, Sylvie, esp. with managing lower back and MS pain. Great for alleviating depression!"" - Rachel ""I really love the Joy of Breathing both as a practice and for life."" - Dekya ""That session took me deep into my soul. Very healing on all levels: body, mind, spirit, feelings...everything!""  - Bradley ""Thanks a lot for that session, every week it feels better and better 🙂"" - Stephanie ""Thank you! I see improvements in just a few weeks of doing this."" - Kai CLASS INSTRUCTIONS Though we do not make claims that anyone will be healed from Covid with the Joy of Breathing technique, many participants regularly share that a consistent practice of the breathing technique has helped them to recover more quickly from Covid. Several scientific studies have demonstrated the great benefits of breathwork: I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. During the last decades, I have been continuously updating my understanding of pranayama with the latest discoveries in sciences and contemporary breathwork techniques such as Wim Hof Breathing, Holotropic Breathwork and Transformational Breathwork. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. BIOGRAPHY SOULDIMENSION.ORG",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Breathwork • Free Weekly Class • Sabadell,"Learn the breathing technique. Practice deep breathwork and meditation. Relax, heal and enjoy the benefits. No previous training required.",https://www.eventbrite.com/e/breathwork-free-weekly-class-sabadell-tickets-389404187407,barcelona,Sold out
NA,NA,"🧘‍♀️Te invitamos a descubrir cómo la meditacion puede convertirse en una herramienta potente para tu crecimiento y desarrollo personal. ¡A cambiar tu vida! 🧘‍♀️Sangha Activa es una comunidad budista que desde 2012 ofrece el programa de meditación GIM (Grupo-Investigación-Meditación) como aplicación de la meditación a la vida cotidiana y secular. Toda la potencialidad de la meditación budista aplicada a tu día a día. 🧘‍♀️🧘‍♀️Nuestro método ha ayudado más de mil de alumnos a convertirse en meditarodes independientes y constantes, y a dar un salto cualitativo en su vida y relaciones personales. En esta actividad te descubriremos qué es y qué no es la meditación, aprenderás conceptos básicos, y tendrás tu experiencia meditativa. 🧘‍♀️¿ Ya has tenido experiencia con la meditación pero quieres conocer nuestro programa GIM? ¡Este taller también es para ti!",0,0,EUR,Sangha Activa,https://schema.org/EventScheduled,2024-03-13T17:00:00Z,2024-03-13T18:00:00Z,TALLER GRATUITO: Descubre la meditación como herramienta de transformación,Aprende a meditar de forma gratuita y descubre cómo transformar tu vida en nuestro taller presencial los miércoles a las 18h,https://www.eventbrite.es/e/entradas-taller-gratuito-descubre-la-meditacion-como-herramienta-de-transformacion-772152808837,barcelona,Sold out
NA,NA,"Every month you'll be taken on a trip down memory lane with a throwback disco, rare groove/RnB djset paying homage to everyone’s favourite eras of music (from 60's to 2000's). Send us your favorite playlist via mail or on instagram (royaljellybcn) and hear your requests mixed and played by our DJ/Host Michael D.",0,0,EUR,Royal Jelly  MUSIC  &  ENTERTAIMENT,https://schema.org/EventScheduled,2024-03-13T20:30:00Z,2024-03-14T01:00:00Z,"Throwback Wednesdays (Disco, Rare Groove)","Once a month we will take you on a trip from the 60's - 2000's  disco, rare groove/RnB. Send us your favorite songs requests now via email.",https://www.eventbrite.es/e/entradas-throwback-wednesdays-disco-rare-groove-717999514877,barcelona,Sold out
NA,NA,"Join our global community for this 30 min online Free Soul Dimension Breathing Class. Connect with your body, mind, heart and soul in a deeper and more conscious way with the Soul Dimension Breathing in this free class. S﻿oul Dimension Breathing is a unique technique that combines the ancient knowledge of yoga pranayama, chakras and energy, sound healing, and science-backed modern breathwork practices. At this 30 min weekly class, you will join our global community to learn and practice the Soul Dimension Breathing technique guided by 35 years experienced facilitator, Sylvie Horvart. Soul Dimension Breathing is a simple and highly effective way to influence your total well-being. Practicing just 15 min on a regular basis (daily) will give you access to deeply relaxing, meditative, and healing states of body, mind and emotions. Watch the class instructions. It was so informative ""It was so informative. As first timer, I actually had my anxiety released. I felt much better than I have in months. I will definitely be attending more classes. Recorded and live."" - Lisa Pranayama Breathwork with Sylvie ""Sylvie is very experienced and always delightful. She is a great communicator and the education component is so helpful for those new to practicing healing breath meditation. Sylvie's kindness and gentleness permeates the session and certainly contributes to the healing aspect."" - Susan Pranayama with Sylvie ""Sylvie's guidance, care, with the breathing session was excellent for me - I want to maintain the practice and explore more. I learned a lot also - so grateful and was glad for free session(s) to consider signing up for other sessions."" - Madeline I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension.",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Pranayama Breathing Free Class • Terrassa,Elevate your pranayama practice and align your chakras in our free class. Explore the power of yoga breathing and improve your well-being.,https://www.eventbrite.com/e/pranayama-breathing-free-class-terrassa-tickets-571546329457,barcelona,Sold out
NA,NA,"You are invited every Wednesday to experience the great benefits of the Joy of Breathing technique.  Learn how to breathe naturally and fully with this simple and effective method. Start your journey to greater health, vitality, peace and joy! I didn't feel complete. After 30+ years of working as a Breathwork instructor, I finally found the right mix of breathing exercise, energy work and meditation to get fantastic results with a short daily practice! REGISTER FOR FREE ACCESS CLASS REPLAY NEXT BREATHING EVENT Connect with your highest intentions and deepest desires, from vibrant health, energy, peace, joy, love, to whatever you want to manifest in your life. Learn to access deep meditative states of consciousness and influence your well-being from an expanded self-awareness. ""That was truly incredible. Thank you!"" - Sophie ""It was my first time and I’m in pure joy and peace."" - Aysen “My first time, incredible, I’ve never felt that before thank you so much.” – Rachael ""I feel so much better. Thank you Sylvie 🙂🙏"" - Ania ""What an experience, I felt I was being cleaned."" - Peter ""You have made an incredible impact on my daily life, Sylvie, esp. with managing lower back and MS pain. Great for alleviating depression!"" - Rachel ""I really love the Joy of Breathing both as a practice and for life."" - Dekya ""That session took me deep into my soul. Very healing on all levels: body, mind, spirit, feelings...everything!""  - Bradley ""Thanks a lot for that session, every week it feels better and better 🙂"" - Stephanie ""Thank you! I see improvements in just a few weeks of doing this."" - Kai CLASS INSTRUCTIONS Though we do not make claims that anyone will be healed from Covid with the Joy of Breathing technique, many participants regularly share that a consistent practice of the breathing technique has helped them to recover more quickly from Covid. Several scientific studies have demonstrated the great benefits of breathwork: I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, pranayama, transformational breathwork and meditation. During the last decades, I have been continuously updating my understanding of pranayama with the latest discoveries in sciences and contemporary breathwork techniques such as Wim Hof Breathing, Holotropic Breathwork and Transformational Breathwork. It is my pleasure and honor to guide you toward self-empowerment, transformation, and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. BIOGRAPHY SOULDIMENSION.ORG",0,0,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T18:30:00Z,Breathwork • Free Weekly Class • Terrassa,"Learn the breathing technique. Practice deep breathwork and meditation. Relax, heal and enjoy the benefits. No previous training required.",https://www.eventbrite.com/e/breathwork-free-weekly-class-terrassa-tickets-389404006867,barcelona,Sold out
NA,NA,"El documental La memoria infinita ens explica la conmovedora relació entre Augusto Góngora i Paulina Urrutia. L’Augusto és un destacat periodista cultural de la televisió xilena que va destacar per la seva cobertura durant la dictadura de Pinochet; d’altra banda, la Paulina Urrutia és una reconeguda actriu i ex-ministra de cultura. Els seus 25 anys de parella es veuen perturbats pel diagnòstic d’Alzheimer d’Augusto. El documental La memoria infinita nos explica la conmovedora relación entre Augusto Góngora y Paulina Urrutia. Augusto es un destacado periodista cultural de la televisión chilena que destacó por su cobertura durante la dictadura de Pinochet; por otro lado, Paulina Urrutia es una reconocida actriz y ex-ministra de cultura. Sus 25 años de pareja se ven perturbados por el diagnóstico de Alzheimer de Augusto.",0,0,EUR,Brain Film Fest 2024,https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T20:00:00Z,Gala d'Inauguració Brain Film Fest 2024 - Projecció La Memoria Infinita,"Gala d'Inauguració de la setena edició del Brain Film Fest, acompanyada de la projecció de ""La memoria infinita"", de Maite Alberdi",https://www.eventbrite.es/e/entradas-gala-dinauguracio-brain-film-fest-2024-projeccio-la-memoria-infinita-847427437277,barcelona,Sold out
NA,NA,"ES: Barcelona Toastmasters es un club de oratoria cuyo objetivo es ayudar a sus miembros a convertirse en mejores comunicadores y líderes en su vida personal y profesional, ya sea dando presentaciones, liderando equipos o entrenando a otros. Nuestro club es uno de los clubs de Toastmasters más antiguos de Barcelona, premiado ""Club Distinguished"" desde hace muchos años. Somos parte de una comunidad de Toastmasters internacional. Eres bienvenid@ a unirte en caso de que el horario de nuestras reuniones se ajuste a tu horario y ubicación. Nuestro club es bilingüe en inglés y español, y se reúne cada dos miércoles a las 19h30. En cada sesión se habla español y/o inglés. Una característica que se destaca de nuestro club es que sus miembros provienen de una amplia variedad de países. Encontrarás , más información en nuestra página web  Te invitamos a nuestras sesiones, y si deseas ser un miembro te explicaremos todo. ************************* *************************** EN: Barcelona Toastmasters is a public speaking club which aims to help its members become better communicators, public speakers and leaders in their personal and professional life. Our club is one of the oldest Toastmasters clubs in Barcelona, awarded as ""Club Distinguished"" for many years. We are part of an international Toastmasters community. You are welcome to if our meeting times fit your schedule and location. Our club is bilingual in English and Spanish, and we meet every other Wednesday at 7:30 p.m. Spanish and/or English are spoken in each session. One feature that stands out about our club is that its members come from a wide variety of countries. Please find more information in our website. You're welcome to visit our sessions as as a guest. If you would like to become a member, we can explain how it all works at one of our sessions.",0,0,USD,Barcelona Toastmasters Club,https://schema.org/EventScheduled,2024-03-13T18:15:00Z,2024-03-13T20:00:00Z,Barcelona Toastmasters - Public Speaking Club - Sesión en Español,"Barcelona Toastmasters Club - Leadership & Public Speaking: Spanish/English
This session will be conducted in Spanish.",https://www.eventbrite.es/e/entradas-barcelona-toastmasters-public-speaking-club-sesion-en-espanol-829821657917,barcelona,Sold out
